node_id,index,x,y,max_min_distance
63,63,313928.0047861568,5068720.0618778085,755.3537805425727
70,70,314592.07312964887,5071938.853286157,755.3537805425727
108,108,311636.04341545247,5068166.393924301,755.3537805425727
120,120,312964.4798896448,5067549.855006741,755.3537805425727
180,180,314379.6233118222,5070009.056704723,755.3537805425727
267,267,313517.15172262373,5071112.786757333,755.3537805425727
277,277,312733.1560315651,5068819.130176224,755.3537805425727
380,380,313017.4930400741,5070029.733669468,755.3537805425727
394,394,311692.55872489075,5069748.401209708,755.3537805425727
493,493,314956.4107842917,5070976.864995491,755.3537805425727
