node_id,index,x,y,max_min_distance
10,10,620345.5150859853,5734569.180089755,410.3679185103282
44,44,619615.7471758021,5735829.682609055,410.3679185103282
65,65,620086.4845358621,5735570.615327783,410.3679185103282
75,75,620000.2190296247,5736405.642492021,410.3679185103282
80,80,621161.8723913785,5734737.360499739,410.3679185103282
125,125,619593.0533682657,5736260.612159972,410.3679185103282
137,137,619492.3105763837,5736924.45496845,410.3679185103282
147,147,619676.4404427151,5734961.11143262,410.3679185103282
171,171,619994.7338650629,5737126.695458806,410.3679185103282
177,177,620668.359776274,5735362.384167217,410.3679185103282
