node_id,index,x,y,max_min_distance
141,141,681118.6905612246,4849483.725414295,692.9194502044048
163,163,679899.9089939524,4850554.00072336,692.9194502044048
178,178,682885.8575169035,4849958.762625888,692.9194502044048
225,225,682134.4654020501,4849080.625686824,692.9194502044048
258,258,680419.9917725509,4851565.1336823255,692.9194502044048
337,337,681943.46809875,4850448.379924418,692.9194502044048
401,401,681057.2474986728,4850639.486953505,692.9194502044048
581,581,683534.3641933366,4849443.207095417,692.9194502044048
650,650,682941.6245200267,4848734.998598124,692.9194502044048
806,806,680144.7770802182,4849668.397983696,692.9194502044048
