node_id,index,x,y,max_min_distance
217,217,574445.9949457607,5815256.083760849,656.3690712153525
256,256,576183.5058347363,5813975.301776998,656.3690712153525
295,295,573479.4061125984,5815723.563243344,656.3690712153525
305,305,574136.6265100151,5816385.30416047,656.3690712153525
410,410,576164.3378992042,5815287.972910961,656.3690712153525
467,467,575382.7560101636,5814727.010495287,656.3690712153525
635,635,573296.1394273061,5814636.950754496,656.3690712153525
709,709,575261.9931867936,5816069.257555979,656.3690712153525
736,736,575149.1514888594,5813468.419843075,656.3690712153525
767,767,574345.1944358392,5814245.686749474,656.3690712153525
