node_id,index,x,y,max_min_distance
16,16,664730.6312522884,1519933.0983069125,426.80441784151935
32,32,666055.4928897318,1520088.214878908,426.80441784151935
40,40,665226.0732629593,1521097.597747596,426.80441784151935
61,61,665452.3998174467,1518653.3278971254,426.80441784151935
67,67,665365.2284632293,1520217.1938961654,426.80441784151935
73,73,665656.1738973735,1519205.7589522633,426.80441784151935
88,88,665039.2476524716,1519127.05446184,426.80441784151935
106,106,665899.1936190418,1520860.4087537385,426.80441784151935
138,138,664515.7366829908,1520659.1307722963,426.80441784151935
143,143,664273.383530554,1519322.4908471107,426.80441784151935
