node_id,index,x,y,max_min_distance
3,3,508038.6690523113,5787212.524634222,797.1794225618769
41,41,505707.7907281737,5787918.120123124,797.1794225618769
247,247,506861.5987538244,5787705.1103996495,797.1794225618769
299,299,502909.1284216251,5788208.022036861,797.1794225618769
317,317,503761.429999434,5787181.438909569,797.1794225618769
321,321,504249.0420699417,5785966.72008145,797.1794225618769
364,364,504504.3129367129,5788555.640943094,797.1794225618769
376,376,506950.0796680286,5786606.451001388,797.1794225618769
393,393,506487.7397919,5786022.63646484,797.1794225618769
429,429,505305.682783148,5786601.623692812,797.1794225618769
