node_id,index,x,y,max_min_distance
27,27,463309.4364947813,3160548.564643437,818.8503336451149
99,99,463477.8195704934,3156907.131041479,818.8503336451149
155,155,463328.965114528,3157916.692480626,818.8503336451149
188,188,461943.5579837128,3157101.075525424,818.8503336451149
270,270,461936.2081561356,3158518.4139173813,818.8503336451149
276,276,464765.9806165691,3157390.672772469,818.8503336451149
427,427,463231.03306092985,3159310.571435734,818.8503336451149
535,535,461918.4627435813,3159931.656445207,818.8503336451149
604,604,464743.7491444383,3159737.725235069,818.8503336451149
634,634,464523.4659562081,3158635.450198448,818.8503336451149
