node_id,index,x,y,max_min_distance
51,51,488071.2395301995,6200115.726965954,593.0348386037841
84,84,487680.21265443735,6201287.391596206,593.0348386037841
246,246,488717.1726071836,6201790.4970079325,593.0348386037841
272,272,487110.0692472874,6201620.221187006,593.0348386037841
323,323,487291.9113552207,6199591.492773558,593.0348386037841
382,382,488626.2877641843,6200905.818005258,593.0348386037841
502,502,486264.96862539847,6201274.655851613,593.0348386037841
519,519,488178.32836701936,6202076.1532385005,593.0348386037841
540,540,489474.9295221812,6201492.185664538,593.0348386037841
609,609,486854.799370671,6200436.821978025,593.0348386037841
