node_id,index,x,y,max_min_distance
27,27,538700.8207439766,3962795.3072088286,346.341712213574
36,36,539053.4620570407,3963324.6356189377,346.341712213574
41,41,539365.4774001567,3962915.5755367344,346.341712213574
54,54,538433.1714605925,3962425.961082097,346.341712213574
60,60,539997.6393812571,3962530.455030212,346.341712213574
85,85,539733.1042716603,3961964.5875692456,346.341712213574
96,96,539345.8851677402,3962443.6594188088,346.341712213574
117,117,538157.7195743631,3962693.8933024327,346.341712213574
119,119,538623.3249930855,3961744.811848586,346.341712213574
132,132,539182.1540321329,3961912.352809481,346.341712213574
