node_id,index,x,y,max_min_distance
32,32,270787.1402850423,3291918.0645010737,620.2211616646434
69,69,271368.8498410117,3292914.48254794,620.2211616646434
88,88,272813.9375173332,3295615.00811168,620.2211616646434
179,179,271050.95602923806,3294517.755553223,620.2211616646434
199,199,272002.8351527444,3293829.3116465183,620.2211616646434
428,428,272267.21037709684,3294644.8226507064,620.2211616646434
439,439,270825.80966525595,3293687.2411053283,620.2211616646434
454,454,270312.4009362956,3292790.683893543,620.2211616646434
626,626,269698.3111751607,3291769.5510166925,620.2211616646434
661,661,271593.60943598417,3295385.858450858,620.2211616646434
