node_id,index,x,y,max_min_distance
9,9,602272.8623774748,5338385.278689038,499.97225459940586
145,145,600407.7440652557,5338907.745528083,499.97225459940586
219,219,601381.6341010695,5338770.442956933,499.97225459940586
230,230,601597.6493934017,5337854.635059015,499.97225459940586
254,254,600733.2375182656,5337463.059103658,499.97225459940586
289,289,599674.291432568,5338349.619906541,499.97225459940586
335,335,601766.2126689303,5339205.1757624345,499.97225459940586
406,406,600730.2552510535,5338292.05807454,499.97225459940586
485,485,601163.012855263,5339385.466945926,499.97225459940586
513,513,600113.1337423588,5337671.484922506,499.97225459940586
