node_id,index,x,y,max_min_distance
88,88,432207.95967376593,4582532.05094637,706.934421228448
103,103,430984.7664419474,4582830.170778891,706.934421228448
173,173,430029.9073660588,4583416.489362652,706.934421228448
233,233,431611.0139061687,4581995.031866657,706.934421228448
296,296,430810.001598741,4584182.7213422265,706.934421228448
330,330,431760.6663734345,4583755.409755389,706.934421228448
458,458,432986.2674546249,4583266.387373657,706.934421228448
468,468,433598.68151485146,4583868.979779447,706.934421228448
515,515,431851.0412794569,4585129.881719712,706.934421228448
839,839,432607.1974872013,4584494.735869313,706.934421228448
