node_id,index,x,y,max_min_distance
17,17,430471.0183107879,2215067.14163246,583.8614416720856
64,64,429387.9197014365,2215098.7596817934,583.8614416720856
121,121,432315.41583860735,2215010.273854776,583.8614416720856
148,148,429192.29285447975,2215941.348188172,583.8614416720856
185,185,430165.7043957495,2216049.352183297,583.8614416720856
196,196,429843.5730099368,2214065.589472389,583.8614416720856
239,239,432717.9471842097,2213875.935752285,583.8614416720856
250,250,431782.4280676673,2214063.480585405,583.8614416720856
257,257,431161.8817625238,2215166.5889318525,583.8614416720856
268,268,430844.8209345759,2214097.1995542,583.8614416720856
