node_id,index,x,y,max_min_distance
6,6,714790.8997426931,4330544.916432513,758.1042219263607
59,59,713363.3530750275,4331477.634664036,758.1042219263607
69,69,713565.5514789927,4330861.249498829,758.1042219263607
126,126,713695.5746670717,4332576.713000112,758.1042219263607
163,163,716265.142171784,4333450.695611064,758.1042219263607
226,226,715799.7798128689,4332342.507817091,758.1042219263607
336,336,714935.8392568869,4333412.361650196,758.1042219263607
364,364,714620.5202201904,4331943.066547693,758.1042219263607
689,689,715838.8198212148,4331115.638714705,758.1042219263607
824,824,713699.854792935,4333581.88751329,758.1042219263607
