node_id,index,x,y,max_min_distance
283,283,458556.0255190372,7112403.563806882,718.0658298867866
304,304,457299.3366290099,7112236.222900788,718.0658298867866
642,642,454806.1799739286,7112055.891879531,718.0658298867866
674,674,456046.0620543674,7111720.818640604,718.0658298867866
717,717,456554.4783154334,7113050.953787285,718.0658298867866
728,728,457170.39797791326,7114204.091627463,718.0658298867866
732,732,458302.2744194948,7111223.6210648455,718.0658298867866
742,742,458157.5393331597,7113636.612805998,718.0658298867866
751,751,455624.0591389077,7113024.94383616,718.0658298867866
759,759,457068.572525032,7111159.7477502255,718.0658298867866
