node_id,index,x,y,max_min_distance
2,2,762935.1095979456,2456533.021014879,284.16605965107254
38,38,762982.2869353767,2457056.0946311904,284.16605965107254
58,58,762470.8491796767,2456712.581524529,284.16605965107254
84,84,761658.5414863201,2456823.642303108,284.16605965107254
104,104,762063.0690248089,2457106.5194636416,284.16605965107254
150,150,762422.8822634825,2456225.38431259,284.16605965107254
153,153,762519.2811441696,2457304.8571121027,284.16605965107254
202,202,762009.5420695248,2456449.81860624,284.16605965107254
226,226,761725.6786405381,2457358.9900675807,284.16605965107254
255,255,762221.1153094048,2457597.758891815,284.16605965107254
