node_id,index,x,y,max_min_distance
58,58,461623.89643401385,5247649.926291346,962.3735645633291
174,174,460784.3814438532,5248641.5108567,962.3735645633291
332,332,464128.342686972,5248375.516947143,962.3735645633291
392,392,464239.86550850514,5245651.479459337,962.3735645633291
428,428,463132.88644070935,5247120.786230093,962.3735645633291
486,486,462335.0591028189,5249011.17441599,962.3735645633291
568,568,464981.9782747163,5246823.930436704,962.3735645633291
587,587,461572.9042944394,5246566.551876482,962.3735645633291
666,666,462774.0986690881,5245292.365566594,962.3735645633291
745,745,459797.7222062605,5249278.34517997,962.3735645633291
