node_id,index,x,y,max_min_distance
24,24,347454.01625891426,6173644.123288755,304.80414379222077
34,34,348678.44259422115,6173937.916840809,304.80414379222077
42,42,347907.72176127805,6173345.223307624,304.80414379222077
47,47,348302.3240027882,6174192.108526623,304.80414379222077
61,61,347988.4173781359,6173839.645755842,304.80414379222077
68,68,348206.2644771255,6172908.503482403,304.80414379222077
102,102,348473.15177668,6173244.016004597,304.80414379222077
114,114,347731.61983019416,6172854.478351898,304.80414379222077
138,138,348439.88550954754,6173627.585928584,304.80414379222077
177,177,347384.64186568046,6172915.578569983,304.80414379222077
