node_id,index,x,y,max_min_distance
89,89,627043.5023439971,5801044.726902477,827.2379176064861
101,101,625712.1743929685,5801092.283623512,827.2379176064861
121,121,628121.000862427,5801242.258460164,827.2379176064861
341,341,627864.9830304765,5802425.253507141,827.2379176064861
350,350,626687.3570845105,5802598.779491628,827.2379176064861
506,506,627459.3279739629,5803873.351878315,827.2379176064861
542,542,626015.7655083048,5804105.310293074,827.2379176064861
642,642,626265.9965958693,5805052.815959573,827.2379176064861
649,649,627489.499993328,5805097.460403463,827.2379176064861
721,721,625819.9331005297,5802452.291216517,827.2379176064861
