node_id,index,x,y,max_min_distance
29,29,459640.6832109028,5546911.793809325,734.894931309881
103,103,458298.8050128463,5548494.050675634,734.894931309881
244,244,459273.14398774935,5547682.275224591,734.894931309881
365,365,459551.1160119257,5548968.936485431,734.894931309881
477,477,458220.3124557185,5547052.688190253,734.894931309881
548,548,461489.6344635978,5548446.223838652,734.894931309881
635,635,460830.0694735259,5547257.947135119,734.894931309881
666,666,461922.09564769774,5547358.290112001,734.894931309881
713,713,460240.777766837,5548238.702324149,734.894931309881
825,825,461074.98657066206,5549333.744240548,734.894931309881
