node_id,index,x,y,max_min_distance
1,1,292177.34031377366,4641885.498976321,247.8678235167831
13,13,292516.92233671027,4641677.311063369,247.8678235167831
19,19,293386.7312460214,4641498.791533967,247.8678235167831
29,29,292607.28178244823,4642200.42952116,247.8678235167831
41,41,292990.5524684485,4642007.520343154,247.8678235167831
43,43,293214.892662148,4641606.256913515,247.8678235167831
53,53,293364.31207480404,4640937.600675619,247.8678235167831
58,58,292770.2380834011,4641460.518114452,247.8678235167831
77,77,292971.2358404978,4641182.723570882,247.8678235167831
95,95,292762.8195882178,4642269.525444415,247.8678235167831
