node_id,index,x,y,max_min_distance
280,280,445602.3642680373,4594410.039193457,1177.6398824129315
382,382,439683.1307083785,4592192.583531502,1177.6398824129315
466,466,442473.0815124676,4594482.668740846,1177.6398824129315
686,686,440873.3765214653,4593504.78799301,1177.6398824129315
737,737,442846.7065670809,4592214.151695815,1177.6398824129315
755,755,443963.8148117649,4595925.125629486,1177.6398824129315
764,764,445605.3735022881,4596802.988560114,1177.6398824129315
917,917,445183.4404547308,4592186.743928647,1177.6398824129315
969,969,441274.96521047154,4591641.027004677,1177.6398824129315
985,985,444174.4851130016,4593882.486179532,1177.6398824129315
