node_id,index,x,y,max_min_distance
25,25,263138.46144149656,6242760.265246658,501.746562173314
80,80,262054.7526293925,6243192.766100157,501.746562173314
115,115,262883.2073435682,6243714.932660767,501.746562173314
178,178,261127.9448776427,6242237.634206902,501.746562173314
227,227,260371.30337106492,6242554.926424053,501.746562173314
313,313,261949.3421576937,6242394.306166734,501.746562173314
345,345,261132.05750162795,6243004.989351122,501.746562173314
347,347,261495.2852471797,6243654.4967111545,501.746562173314
457,457,262022.13994400544,6244044.958949353,501.746562173314
501,501,262676.82827210764,6242755.004570065,501.746562173314
