node_id,index,x,y,max_min_distance
52,52,510759.3696167895,4057766.800011192,910.4818061238084
91,91,506589.7606546127,4059430.267224468,910.4818061238084
110,110,509390.05143793125,4057569.8650177657,910.4818061238084
148,148,506299.25645049696,4056587.156250029,910.4818061238084
203,203,507881.6864413452,4057137.804531825,910.4818061238084
222,222,507430.398793028,4059871.0056696334,910.4818061238084
225,225,508609.1169490277,4060003.567395568,910.4818061238084
275,275,508232.1343943567,4058695.296245804,910.4818061238084
417,417,509826.2851646455,4058700.591676065,910.4818061238084
471,471,506702.3021084222,4058127.6580291223,910.4818061238084
