node_id,index,x,y,max_min_distance
0,0,725813.1988537386,4371905.836036247,685.0098967456167
116,116,726606.4775161088,4372358.570166709,685.0098967456167
215,215,724950.6980956293,4369749.785842279,685.0098967456167
282,282,726858.6364940944,4371397.136666576,685.0098967456167
434,434,725929.4704447361,4370622.479414138,685.0098967456167
480,480,724943.3221551956,4371136.770572452,685.0098967456167
697,697,727224.5833121021,4370423.044687412,685.0098967456167
749,749,724203.2078962235,4370504.859173146,685.0098967456167
772,772,723725.3988951452,4371258.251579087,685.0098967456167
906,906,726152.7744198785,4369647.011311739,685.0098967456167
