node_id,index,x,y,max_min_distance
86,86,600617.8894568593,5752772.8733357405,632.1186570876291
222,222,599525.9553900443,5753175.954139876,632.1186570876291
255,255,601593.7193666333,5753270.762060558,632.1186570876291
412,412,601658.2040757018,5754114.009008771,632.1186570876291
633,633,600146.7737516615,5754804.620258969,632.1186570876291
638,638,601081.8597120751,5754846.548841757,632.1186570876291
685,685,601914.612647787,5754991.761788102,632.1186570876291
798,798,599104.882547525,5754206.329453626,632.1186570876291
802,802,599947.5176411945,5752418.094474934,632.1186570876291
807,807,600512.0496230936,5753765.02243768,632.1186570876291
