node_id,index,x,y,max_min_distance
30,30,364549.9140052861,4326952.222085388,739.9812406240752
78,78,364067.4089910964,4328241.200549056,739.9812406240752
168,168,362790.8027685732,4329483.33336597,739.9812406240752
210,210,365547.84350465576,4327157.818517556,739.9812406240752
398,398,362966.5371829039,4328466.204523022,739.9812406240752
432,432,365258.8131900211,4329331.560391105,739.9812406240752
435,435,365223.0992311636,4328471.636087093,739.9812406240752
498,498,363299.1287706886,4327020.294714685,739.9812406240752
552,552,364031.9444321275,4329431.793546763,739.9812406240752
817,817,362250.5069982752,4327400.986830689,739.9812406240752
