node_id,index,x,y,max_min_distance
8,8,413883.7561601783,6179415.849393549,710.602782420007
33,33,414323.7523225728,6180486.707249899,710.602782420007
87,87,413182.8069883671,6178264.176317272,710.602782420007
100,100,414583.2820499661,6177123.375617172,710.602782420007
108,108,413231.3028531829,6180681.849722343,710.602782420007
170,170,413333.68875700975,6177173.805675428,710.602782420007
220,220,412306.7764995097,6178984.309313898,710.602782420007
227,227,412487.47409803496,6180190.815322213,710.602782420007
241,241,414983.052719092,6179584.665178722,710.602782420007
273,273,414386.6673724393,6178329.705102405,710.602782420007
