node_id,index,x,y,max_min_distance
6,6,385646.6269595561,3946939.10145872,539.9700164791259
122,122,387525.9315839554,3948738.7783117513,539.9700164791259
150,150,386603.64468226535,3948768.326087191,539.9700164791259
215,215,386597.1344752605,3947186.1053014,539.9700164791259
221,221,386476.4023469748,3946560.940608482,539.9700164791259
260,260,386002.03692160593,3947935.70389989,539.9700164791259
298,298,384965.6603720888,3948131.7738785218,539.9700164791259
313,313,385686.726616933,3948671.926861677,539.9700164791259
438,438,387027.23568832007,3947816.1273087,539.9700164791259
490,490,385000.1950714804,3947488.8423023415,539.9700164791259
