node_id,index,x,y,max_min_distance
24,24,331581.41474776086,4690271.205094358,786.1405208908801
146,146,328494.7792123308,4687699.060387054,786.1405208908801
189,189,329422.82091977395,4689372.808844271,786.1405208908801
264,264,332424.1195453829,4690603.683640949,786.1405208908801
282,282,328435.08821886394,4689081.525377869,786.1405208908801
428,428,329546.6135252743,4688027.610985002,786.1405208908801
451,451,332791.3367918337,4689435.939883829,786.1405208908801
473,473,331543.20977627806,4688883.29444286,786.1405208908801
526,526,330475.0259641479,4689956.911883612,786.1405208908801
624,624,330564.3191304251,4688488.415968078,786.1405208908801
