node_id,index,x,y,max_min_distance
91,91,455979.118360754,4417539.540621892,645.3102391697267
114,114,453463.9266425957,4418799.60543085,645.3102391697267
121,121,454374.7662857981,4417214.871452639,645.3102391697267
125,125,452951.3920166934,4417140.845426818,645.3102391697267
131,131,452779.04953028925,4418797.399480115,645.3102391697267
185,185,455854.8178699181,4418905.454671022,645.3102391697267
262,262,452953.4205955764,4417903.067292191,645.3102391697267
269,269,454626.9137024744,4419014.590224864,645.3102391697267
278,278,455252.0463612981,4417869.987891313,645.3102391697267
297,297,453945.07657544,4418147.065361307,645.3102391697267
