node_id,index,x,y,max_min_distance
12,12,500603.6805651765,5917095.71130169,528.9749990002783
75,75,502485.63329805306,5917973.025049179,528.9749990002783
88,88,501910.598818643,5918670.104088858,528.9749990002783
124,124,501242.95748538274,5917219.389223118,528.9749990002783
191,191,501795.5129093593,5917653.17179415,528.9749990002783
207,207,500456.0580543689,5917907.748647771,528.9749990002783
425,425,500373.880290849,5918933.595775331,528.9749990002783
474,474,501097.0631362344,5918308.16264934,528.9749990002783
541,541,500544.7664183319,5919607.874458587,528.9749990002783
586,586,501270.7070135968,5919229.441780664,528.9749990002783
