node_id,index,x,y,max_min_distance
55,55,382521.5138069252,4308003.491622989,725.9596576706705
81,81,381400.32443532697,4308316.159743148,725.9596576706705
248,248,379067.1916328471,4307478.842197644,725.9596576706705
268,268,382309.177189439,4309385.639066025,725.9596576706705
299,299,378746.0452537544,4309375.834454232,725.9596576706705
300,300,380183.4075254836,4309069.091508826,725.9596576706705
327,327,383089.2907045106,4308755.007266184,725.9596576706705
335,335,381179.130008595,4309682.683968027,725.9596576706705
440,440,379000.0991882194,4308344.34407116,725.9596576706705
522,522,380315.97015894734,4307939.110622754,725.9596576706705
