node_id,index,x,y,max_min_distance
61,61,482270.5721727136,2146320.840341652,642.5951246449721
143,143,482139.6870309437,2145474.427828872,642.5951246449721
216,216,482323.8143651661,2147365.5655429224,642.5951246449721
351,351,481438.9654066708,2146957.853128366,642.5951246449721
408,408,483333.6463686373,2146675.4087634664,642.5951246449721
419,419,483440.8366816855,2147688.8887473843,642.5951246449721
529,529,483280.300165628,2145598.7971980474,642.5951246449721
704,704,484233.4128364205,2147399.508264909,642.5951246449721
714,714,484216.84070191166,2146104.836245144,642.5951246449721
762,762,481094.7647027384,2146027.902778623,642.5951246449721
