node_id,index,x,y,max_min_distance
5,5,318022.2060582777,3281509.1777260904,593.8642306695222
19,19,316868.79308871616,3282239.7517482885,593.8642306695222
33,33,318268.14793358423,3282955.961234242,593.8642306695222
46,46,319224.9737394141,3282081.588659971,593.8642306695222
48,48,319858.4649406648,3282573.2388408594,593.8642306695222
54,54,319280.06939223665,3281404.573060581,593.8642306695222
73,73,318950.808261454,3282876.9750308297,593.8642306695222
86,86,317387.0290760059,3283125.1789254653,593.8642306695222
88,88,316850.9564023542,3281550.154135189,593.8642306695222
97,97,319724.1790633293,3282910.447312851,593.8642306695222
