node_id,index,x,y,max_min_distance
83,83,682532.8366513454,5912914.665416035,698.5108273148471
124,124,682903.2961320743,5913820.308072292,698.5108273148471
530,530,683143.0474090489,5914523.866464757,698.5108273148471
702,702,681862.3589810055,5914110.174494497,698.5108273148471
715,715,681658.2006101152,5915423.802920919,698.5108273148471
733,733,680838.0651392286,5915019.597490262,698.5108273148471
793,793,682618.6652778434,5915227.143042428,698.5108273148471
935,935,680750.6996900534,5914128.702792408,698.5108273148471
944,944,681538.9935139273,5912999.696110492,698.5108273148471
986,986,680694.0005398717,5913011.009604519,698.5108273148471
