0.0,1.0,55.2340893189,5250.0,0.0006904952,22.22,0.15,4
0.0,5.0,596.4247157518,2800.0,0.0099384242,16.67,0.15,4
0.0,434.0,43.9251310324,2800.0,0.0007319391,16.67,0.15,4
1.0,861.0,84.8518636244,5250.0,0.0010607544,22.22,0.15,4
1.0,860.0,80.017736863,2800.0,0.0013333623,16.67,0.15,4
2.0,3.0,615.0930931834,2800.0,0.0102495017,16.67,0.15,4
2.0,4.0,310.6230264396,2800.0,0.0051760152,16.67,0.15,4
2.0,93.0,151.7674931847,2800.0,0.0025289524,16.67,0.15,4
3.0,7.0,429.6873474368,2800.0,0.0071600238,16.67,0.15,4
3.0,563.0,90.0045684681,2800.0,0.0014997762,16.67,0.15,4
3.0,27.0,248.7657051594,2800.0,0.004145266,16.67,0.15,4
4.0,31.0,37.2326889102,2800.0,0.0006204207,16.67,0.15,4
4.0,29.0,79.2895874547,2800.0,0.0013212289,16.67,0.15,4
5.0,6.0,221.7258349502,2800.0,0.0036946916,16.67,0.15,4
5.0,11.0,394.3300322519,2800.0,0.006570853,16.67,0.15,4
5.0,838.0,168.3833602769,2800.0,0.0028058282,16.67,0.15,4
6.0,28.0,91.6415686763,2800.0,0.0015270541,16.67,0.15,4
6.0,29.0,60.373344827,2800.0,0.0010060212,16.67,0.15,4
6.0,27.0,76.6756748833,2800.0,0.0012776724,16.67,0.15,4
7.0,8.0,76.4320290216,2800.0,0.0012736124,16.67,0.15,4
7.0,9.0,858.3052582081,2800.0,0.0143022272,16.67,0.15,4
7.0,65.0,48.7254133767,2800.0,0.0008119278,16.67,0.15,4
8.0,215.0,55.1526679839,2800.0,0.0009190273,16.67,0.15,4
8.0,428.0,68.1027489334,2800.0,0.0011348189,16.67,0.15,4
9.0,878.0,70.0821246383,7000.0,0.0008761142,22.22,0.15,4
9.0,425.0,99.4620324361,2800.0,0.0016573691,16.67,0.15,4
10.0,11.0,30.7250564288,7000.0,0.0003841016,22.22,0.15,4
10.0,222.0,88.2207908178,2800.0,0.0014700525,16.67,0.15,4
10.0,877.0,903.0272937791,2800.0,0.0150474454,16.67,0.15,4
11.0,12.0,162.9145783706,2800.0,0.0027147,16.67,0.15,4
11.0,13.0,94.0342985002,2800.0,0.0015669249,16.67,0.15,4
12.0,66.0,167.2221554399,2800.0,0.0027864786,16.67,0.15,4
12.0,65.0,138.1243823327,2800.0,0.0023016127,16.67,0.15,4
12.0,210.0,211.0936048429,7000.0,0.002638934,22.22,0.15,4
12.0,838.0,107.081776599,2800.0,0.0017843394,16.67,0.15,4
13.0,66.0,162.3553411524,2800.0,0.0027053813,16.67,0.15,4
13.0,281.0,134.1709741534,2800.0,0.0022357358,16.67,0.15,4
13.0,279.0,77.8924505186,2800.0,0.0012979479,16.67,0.15,4
14.0,15.0,55.5035195891,2800.0,0.0009248737,16.67,0.15,4
14.0,802.0,72.0425345685,2800.0,0.0012004688,16.67,0.15,4
14.0,574.0,176.3447107189,2800.0,0.0029384908,16.67,0.15,4
14.0,839.0,107.7613446563,2800.0,0.0017956633,16.67,0.15,4
15.0,877.0,60.8719952982,7000.0,0.000760976,22.22,0.15,4
15.0,352.0,589.7263931623,2800.0,0.0098268079,16.67,0.15,4
16.0,721.0,109.372031656,2800.0,0.0018225027,16.67,0.15,4
16.0,17.0,76.5751051853,2800.0,0.0012759966,16.67,0.15,4
16.0,25.0,48.6368355574,5250.0,0.0006080212,22.22,0.15,4
16.0,25.0,78.3664815018,1300.0,0.001959358,11.11,0.15,4
16.0,26.0,61.0471968873,2800.0,0.0010172498,16.67,0.15,4
16.0,19.0,95.6877848134,5250.0,0.0011962169,22.22,0.15,4
16.0,727.0,97.2836965479,7000.0,0.0012161678,22.22,0.15,4
16.0,867.0,65.6959029176,2800.0,0.0010947128,16.67,0.15,4
16.0,867.0,64.1868116212,1300.0,0.0016048308,11.11,0.15,4
16.0,868.0,66.2210558674,2800.0,0.0011034636,16.67,0.15,4
17.0,868.0,56.0370783626,1300.0,0.0014010671,11.11,0.15,4
18.0,19.0,141.2578283154,7000.0,0.0017658994,22.22,0.15,4
18.0,20.0,66.6511367608,2800.0,0.0011106302,16.67,0.15,4
18.0,21.0,54.8117717321,2800.0,0.0009133469,16.67,0.15,4
18.0,417.0,54.6134716546,5250.0,0.0006827367,22.22,0.15,4
19.0,868.0,31.5878892512,2800.0,0.0005263595,16.67,0.15,4
20.0,24.0,70.6455115723,1300.0,0.0017663144,11.11,0.15,4
20.0,22.0,58.5833753182,2800.0,0.0009761943,16.67,0.15,4
20.0,26.0,183.5159344319,2800.0,0.0030579873,16.67,0.15,4
21.0,417.0,52.8660689853,2800.0,0.000880925,16.67,0.15,4
21.0,22.0,65.187289327,2800.0,0.0010862376,16.67,0.15,4
21.0,499.0,287.1654347299,2800.0,0.0047851336,16.67,0.15,4
22.0,23.0,297.7781348482,2800.0,0.0049619765,16.67,0.15,4
22.0,24.0,70.738825521,5250.0,0.0008843238,22.22,0.15,4
23.0,753.0,169.7778877329,5250.0,0.0021224358,22.22,0.15,4
23.0,735.0,41.7039967999,2800.0,0.0006949276,16.67,0.15,4
23.0,147.0,873.1420690579,2800.0,0.0145494579,16.67,0.15,4
24.0,886.0,65.8931576527,2800.0,0.0010979997,16.67,0.15,4
24.0,548.0,89.2342705593,2800.0,0.0014869405,16.67,0.15,4
24.0,738.0,75.4094830611,2800.0,0.0012565734,16.67,0.15,4
25.0,783.0,96.6718082521,5250.0,0.0012085185,22.22,0.15,4
26.0,727.0,90.1447705504,1300.0,0.0022538446,11.11,0.15,4
27.0,31.0,67.3851011698,2800.0,0.0011228604,16.67,0.15,4
27.0,99.0,97.5092624135,2800.0,0.0016248294,16.67,0.15,4
28.0,111.0,57.7930631483,1300.0,0.0014449711,11.11,0.15,4
28.0,671.0,101.4559388968,2800.0,0.0016905942,16.67,0.15,4
29.0,30.0,106.5304756987,2800.0,0.0017751529,16.67,0.15,4
29.0,433.0,104.0584562085,2800.0,0.0017339608,16.67,0.15,4
30.0,432.0,41.6356791446,2800.0,0.0006937892,16.67,0.15,4
30.0,434.0,149.799429347,2800.0,0.0024961579,16.67,0.15,4
31.0,32.0,62.8415221042,2800.0,0.0010471493,16.67,0.15,4
32.0,855.0,42.8301542919,2800.0,0.0007136932,16.67,0.15,4
32.0,97.0,146.1423414257,2800.0,0.0024352186,16.67,0.15,4
33.0,34.0,174.7852444963,5250.0,0.0021850341,22.22,0.15,4
33.0,398.0,74.045699204,2800.0,0.0012338482,16.67,0.15,4
33.0,69.0,250.1679540321,2800.0,0.0041686322,16.67,0.15,4
33.0,685.0,237.6715484502,2800.0,0.0039604004,16.67,0.15,4
33.0,688.0,120.4971514977,7000.0,0.001506365,22.22,0.15,4
33.0,713.0,60.2267300693,7000.0,0.0007529094,22.22,0.15,4
34.0,58.0,59.1666608225,2800.0,0.0009859138,16.67,0.15,4
34.0,57.0,111.9438072431,5250.0,0.0013994375,22.22,0.15,4
34.0,685.0,61.8466661936,1300.0,0.0015463213,11.11,0.15,4
35.0,36.0,73.4476447371,1300.0,0.0018363748,11.11,0.15,4
35.0,37.0,136.9605283142,2800.0,0.002282219,16.67,0.15,4
35.0,453.0,62.2379628483,2800.0,0.001037092,16.67,0.15,4
36.0,592.0,61.5133448469,2800.0,0.0010250174,16.67,0.15,4
37.0,38.0,314.6936625795,2800.0,0.0052438456,16.67,0.15,4
37.0,39.0,65.7317461124,5250.0,0.000821729,22.22,0.15,4
37.0,46.0,116.9791250561,2800.0,0.0019492622,16.67,0.15,4
37.0,857.0,44.8298420061,5250.0,0.0005604291,22.22,0.15,4
38.0,567.0,146.2138706482,2800.0,0.0024364106,16.67,0.15,4
39.0,356.0,50.0418364917,2800.0,0.0008338638,16.67,0.15,4
39.0,46.0,66.5646151561,5250.0,0.0008321409,22.22,0.15,4
39.0,253.0,509.241109823,2800.0,0.0084856547,16.67,0.15,4
40.0,41.0,56.8895628358,2800.0,0.0009479698,16.67,0.15,4
40.0,42.0,135.5197752515,2800.0,0.0022582113,16.67,0.15,4
40.0,406.0,326.7668081041,2800.0,0.0054450245,16.67,0.15,4
41.0,725.0,53.3178124183,2800.0,0.0008884525,16.67,0.15,4
41.0,875.0,66.1852847351,1300.0,0.0016547976,11.11,0.15,4
42.0,440.0,190.7999187206,2800.0,0.0031793628,16.67,0.15,4
42.0,409.0,260.8347840514,2800.0,0.0043463771,16.67,0.15,4
43.0,44.0,84.9408290801,2800.0,0.0014153974,16.67,0.15,4
43.0,45.0,158.0049212788,2800.0,0.0026328888,16.67,0.15,4
43.0,875.0,428.7038236336,2800.0,0.007143635,16.67,0.15,4
44.0,578.0,115.1479196004,2800.0,0.0019187482,16.67,0.15,4
45.0,590.0,97.6251990002,2800.0,0.0016267613,16.67,0.15,4
45.0,857.0,62.2438199783,5250.0,0.0007781256,22.22,0.15,4
45.0,46.0,67.3254526048,2800.0,0.0011218665,16.67,0.15,4
46.0,406.0,166.9889402331,2800.0,0.0027825925,16.67,0.15,4
46.0,356.0,78.6794664639,2800.0,0.0013110622,16.67,0.15,4
47.0,408.0,297.4798233604,2800.0,0.0049570057,16.67,0.15,4
47.0,407.0,81.5473933261,2800.0,0.0013588515,16.67,0.15,4
47.0,444.0,85.4186681154,2800.0,0.0014233598,16.67,0.15,4
47.0,411.0,77.2237450487,5250.0,0.0009653934,22.22,0.15,4
47.0,725.0,131.0432547812,2800.0,0.0021836175,16.67,0.15,4
48.0,663.0,71.7707915415,1300.0,0.0017944492,11.11,0.15,4
48.0,49.0,384.3554671951,7000.0,0.0048049238,22.22,0.15,4
48.0,439.0,64.5471395518,1300.0,0.0016138399,11.11,0.15,4
48.0,410.0,154.4164791995,2800.0,0.0025730934,16.67,0.15,4
48.0,408.0,194.6434574967,2800.0,0.0032434089,16.67,0.15,4
48.0,412.0,229.3942424129,2800.0,0.0038224729,16.67,0.15,4
49.0,96.0,186.4524840784,2800.0,0.00310692,16.67,0.15,4
49.0,854.0,195.6111002881,2800.0,0.0032595331,16.67,0.15,4
49.0,863.0,43.9082912475,5250.0,0.0005489085,22.22,0.15,4
49.0,716.0,120.1924643311,2800.0,0.0020028072,16.67,0.15,4
49.0,717.0,187.5767622139,7000.0,0.002344944,22.22,0.15,4
50.0,51.0,31.3696858658,5250.0,0.0003921603,22.22,0.15,4
50.0,56.0,103.5494265552,5250.0,0.0012944973,22.22,0.15,4
50.0,186.0,72.5617796331,5250.0,0.000907113,22.22,0.15,4
51.0,52.0,110.4598513628,2800.0,0.0018406294,16.67,0.15,4
51.0,53.0,78.7313396881,5250.0,0.0009842402,22.22,0.15,4
52.0,59.0,69.4095694107,2800.0,0.0011565948,16.67,0.15,4
52.0,269.0,70.8034734508,2800.0,0.0011798219,16.67,0.15,4
53.0,92.0,166.1256652607,2800.0,0.0027682074,16.67,0.15,4
53.0,54.0,73.6739705093,5250.0,0.0009210167,22.22,0.15,4
53.0,64.0,367.2383578582,2800.0,0.0061194154,16.67,0.15,4
54.0,55.0,96.7965485934,2800.0,0.0016129532,16.67,0.15,4
54.0,56.0,84.3228054902,7000.0,0.0010541405,22.22,0.15,4
54.0,397.0,119.2692166521,2800.0,0.0019874228,16.67,0.15,4
55.0,685.0,119.8826020063,2800.0,0.0019976438,16.67,0.15,4
55.0,396.0,71.1292307667,1300.0,0.0017784086,11.11,0.15,4
56.0,884.0,66.193981735,7000.0,0.0008275075,22.22,0.15,4
56.0,57.0,168.2281353623,5250.0,0.002103062,22.22,0.15,4
57.0,58.0,127.593111774,1300.0,0.0031901468,11.11,0.15,4
58.0,712.0,66.2564285927,2800.0,0.001104053,16.67,0.15,4
59.0,60.0,101.8431942785,2800.0,0.0016970472,16.67,0.15,4
59.0,61.0,144.2170188656,2800.0,0.0024031364,16.67,0.15,4
60.0,438.0,125.9868142699,2800.0,0.0020993604,16.67,0.15,4
61.0,438.0,85.5556735974,2800.0,0.0014256428,16.67,0.15,4
61.0,64.0,58.7777678322,5250.0,0.0007347956,22.22,0.15,4
62.0,63.0,218.3639385266,2800.0,0.0036386712,16.67,0.15,4
62.0,63.0,257.1173590279,2800.0,0.0042844324,16.67,0.15,4
62.0,64.0,190.4753018471,2800.0,0.0031739536,16.67,0.15,4
63.0,96.0,210.72603291,1300.0,0.0052686777,11.11,0.15,4
64.0,436.0,88.145658742,2800.0,0.0014688006,16.67,0.15,4
64.0,717.0,192.9329970474,2800.0,0.003214907,16.67,0.15,4
64.0,854.0,185.4833778132,2800.0,0.0030907715,16.67,0.15,4
65.0,429.0,73.4899677836,2800.0,0.0012245879,16.67,0.15,4
66.0,423.0,285.8626536728,2800.0,0.0047634249,16.67,0.15,4
66.0,651.0,156.5109791494,2800.0,0.0026079947,16.67,0.15,4
66.0,683.0,113.1702909208,1300.0,0.0028295402,11.11,0.15,4
66.0,711.0,150.5664939299,2800.0,0.0025089398,16.67,0.15,4
66.0,587.0,114.153162245,2800.0,0.0019021723,16.67,0.15,4
67.0,68.0,108.2771888729,2800.0,0.001804259,16.67,0.15,4
67.0,69.0,175.3519045839,2800.0,0.0029219474,16.67,0.15,4
67.0,90.0,520.7056774464,2800.0,0.0086766926,16.67,0.15,4
68.0,729.0,162.0328518191,2800.0,0.0027000075,16.67,0.15,4
69.0,730.0,81.185166104,2800.0,0.0013528155,16.67,0.15,4
69.0,675.0,53.1957509305,2800.0,0.0008864186,16.67,0.15,4
69.0,90.0,686.0636610874,2800.0,0.0114321079,16.67,0.15,4
70.0,71.0,86.7932531429,5250.0,0.0010850242,22.22,0.15,4
70.0,72.0,140.9289411574,2800.0,0.002348346,16.67,0.15,4
70.0,73.0,70.6354950437,5250.0,0.000883032,22.22,0.15,4
70.0,74.0,227.2671990173,2800.0,0.0037870292,16.67,0.15,4
71.0,151.0,112.5424119832,5250.0,0.0014069208,22.22,0.15,4
71.0,75.0,88.8636826279,5250.0,0.0011109071,22.22,0.15,4
71.0,152.0,84.2404249187,2800.0,0.0014037263,16.67,0.15,4
71.0,808.0,151.2516292042,5250.0,0.0018908344,22.22,0.15,4
72.0,145.0,107.7096713796,5250.0,0.0013465055,22.22,0.15,4
72.0,146.0,45.3384058849,2800.0,0.000755489,16.67,0.15,4
73.0,74.0,207.4741766622,1300.0,0.0051873732,11.11,0.15,4
73.0,75.0,55.9329678929,5250.0,0.000699232,22.22,0.15,4
73.0,76.0,161.7456421572,2800.0,0.0026952217,16.67,0.15,4
74.0,448.0,129.7975771445,2800.0,0.0021628604,16.67,0.15,4
74.0,157.0,197.7029308096,2800.0,0.00329439,16.67,0.15,4
74.0,345.0,104.719896863,2800.0,0.0017449826,16.67,0.15,4
75.0,76.0,159.6608730016,2800.0,0.0026604825,16.67,0.15,4
75.0,149.0,212.3881736491,2800.0,0.0035390951,16.67,0.15,4
76.0,79.0,272.1017906538,2800.0,0.004534123,16.67,0.15,4
76.0,451.0,114.5513482056,2800.0,0.0019088074,16.67,0.15,4
76.0,108.0,169.7343299786,2800.0,0.0028283398,16.67,0.15,4
77.0,78.0,101.7305471275,5250.0,0.001271759,22.22,0.15,4
77.0,499.0,845.0900275531,2800.0,0.0140820174,16.67,0.15,4
77.0,722.0,149.0503570015,2800.0,0.0024836759,16.67,0.15,4
78.0,718.0,357.4586192915,5250.0,0.0044686796,22.22,0.15,4
78.0,723.0,62.6329609134,2800.0,0.0010436739,16.67,0.15,4
79.0,822.0,76.5477369042,2800.0,0.0012755405,16.67,0.15,4
79.0,646.0,170.8353818773,2800.0,0.002846687,16.67,0.15,4
80.0,81.0,101.6439001378,7000.0,0.0012706758,22.22,0.15,4
80.0,873.0,68.3416255355,2800.0,0.0011387993,16.67,0.15,4
80.0,873.0,70.2877113026,2800.0,0.0011712276,16.67,0.15,4
80.0,343.0,72.1249982755,5250.0,0.0009016526,22.22,0.15,4
80.0,343.0,80.5636270503,2800.0,0.0013424586,16.67,0.15,4
80.0,431.0,298.3066453014,2800.0,0.0049707833,16.67,0.15,4
81.0,646.0,162.068571755,2800.0,0.0027006027,16.67,0.15,4
81.0,343.0,119.4707495446,2800.0,0.001990781,16.67,0.15,4
81.0,349.0,73.6052797268,5250.0,0.000920158,22.22,0.15,4
82.0,83.0,94.9741885095,2800.0,0.0015825866,16.67,0.15,4
82.0,84.0,342.4769488949,2800.0,0.0057068078,16.67,0.15,4
82.0,110.0,170.0901941767,2800.0,0.0028342697,16.67,0.15,4
82.0,314.0,247.1111382198,2800.0,0.0041176954,16.67,0.15,4
82.0,640.0,161.1968926157,2800.0,0.0026860777,16.67,0.15,4
83.0,813.0,74.6946340564,2800.0,0.0012446616,16.67,0.15,4
84.0,402.0,58.4921475882,1300.0,0.0014624499,11.11,0.15,4
84.0,85.0,73.8325938277,5250.0,0.0009229997,22.22,0.15,4
85.0,402.0,64.4009359566,2800.0,0.0010731343,16.67,0.15,4
85.0,86.0,133.7135940592,2800.0,0.0022281143,16.67,0.15,4
85.0,850.0,205.4975766672,5250.0,0.0025689766,22.22,0.15,4
85.0,314.0,178.5783081156,2800.0,0.00297571,16.67,0.15,4
85.0,310.0,178.5592943917,7000.0,0.0022322144,22.22,0.15,4
85.0,609.0,88.6132406078,2800.0,0.001476592,16.67,0.15,4
85.0,609.0,111.867019286,1300.0,0.0027969552,11.11,0.15,4
85.0,810.0,177.8705421061,2800.0,0.0029639163,16.67,0.15,4
86.0,296.0,202.2662784636,2800.0,0.0033704306,16.67,0.15,4
86.0,599.0,138.297961113,2800.0,0.0023045051,16.67,0.15,4
87.0,88.0,504.1570657157,2800.0,0.0084009376,16.67,0.15,4
87.0,89.0,63.8318618733,2800.0,0.0010636516,16.67,0.15,4
87.0,602.0,68.9804722639,2800.0,0.0011494446,16.67,0.15,4
87.0,271.0,289.3350621009,2800.0,0.0048212868,16.67,0.15,4
87.0,605.0,133.6683944143,5250.0,0.001671022,22.22,0.15,4
88.0,91.0,61.1593341905,2800.0,0.0010191184,16.67,0.15,4
88.0,307.0,97.8760993199,2800.0,0.0016309421,16.67,0.15,4
88.0,90.0,92.6196552769,2800.0,0.0015433523,16.67,0.15,4
89.0,416.0,286.1753975839,2800.0,0.0047686362,16.67,0.15,4
89.0,90.0,502.6655531383,2800.0,0.008376084,16.67,0.15,4
90.0,304.0,49.442394895,2800.0,0.0008238751,16.67,0.15,4
90.0,307.0,94.1818814845,2800.0,0.0015693841,16.67,0.15,4
91.0,179.0,78.4991137106,2800.0,0.001308057,16.67,0.15,4
92.0,93.0,61.3969126931,2800.0,0.0010230773,16.67,0.15,4
93.0,94.0,60.0984924005,2800.0,0.0010014413,16.67,0.15,4
94.0,95.0,100.9860339292,2800.0,0.001682764,16.67,0.15,4
96.0,661.0,175.1538357784,2800.0,0.0029186469,16.67,0.15,4
96.0,664.0,69.8318454899,1300.0,0.0017459707,11.11,0.15,4
96.0,487.0,219.7915091024,2800.0,0.0036624593,16.67,0.15,4
97.0,100.0,103.0069096236,5250.0,0.0012877151,22.22,0.15,4
97.0,394.0,568.3496309607,1300.0,0.0142101618,11.11,0.15,4
