0.0,1.0,150.7686978061,7000.0,0.0018847972,22.22,0.15,4
0.0,2.0,131.1123102915,2800.0,0.0021847682,16.67,0.15,4
0.0,23.0,181.5807519848,7000.0,0.0022699864,22.22,0.15,4
1.0,355.0,83.5494604604,5250.0,0.0010444727,22.22,0.15,4
1.0,42.0,69.9872549783,2800.0,0.001166221,16.67,0.15,4
1.0,407.0,116.1764982335,7000.0,0.0014523515,22.22,0.15,4
2.0,23.0,83.2044553364,7000.0,0.0010401597,22.22,0.15,4
2.0,227.0,317.3924955554,1300.0,0.0079356059,11.11,0.15,4
2.0,281.0,100.2499787454,1300.0,0.0025065001,11.11,0.15,4
2.0,351.0,61.0751991438,2800.0,0.0010177164,16.67,0.15,4
2.0,226.0,164.0216657249,2800.0,0.0027331478,16.67,0.15,4
3.0,4.0,52.2935892553,2800.0,0.0008713855,16.67,0.15,4
3.0,23.0,67.8894366724,5250.0,0.0008487028,22.22,0.15,4
3.0,306.0,215.6976006978,2800.0,0.0035942412,16.67,0.15,4
3.0,5.0,133.481739245,1300.0,0.0033373772,11.11,0.15,4
3.0,251.0,53.2947120041,5250.0,0.0006662505,22.22,0.15,4
4.0,5.0,58.3749060974,2800.0,0.0009727206,16.67,0.15,4
4.0,251.0,33.0057391842,1300.0,0.000825226,11.11,0.15,4
5.0,255.0,184.855040436,2800.0,0.0030803013,16.67,0.15,4
5.0,263.0,234.0600460377,2800.0,0.0039002207,16.67,0.15,4
6.0,7.0,180.7364541682,1300.0,0.0045188632,11.11,0.15,4
6.0,260.0,170.4277203366,1300.0,0.0042611191,11.11,0.15,4
7.0,64.0,142.5182040625,1300.0,0.0035633114,11.11,0.15,4
7.0,271.0,116.9616109875,2800.0,0.0019489704,16.67,0.15,4
8.0,9.0,113.9315287453,2800.0,0.0018984791,16.67,0.15,4
8.0,10.0,65.0310697336,1300.0,0.0016259393,11.11,0.15,4
8.0,74.0,254.9915134005,5250.0,0.0031877127,22.22,0.15,4
8.0,75.0,105.3361843433,2800.0,0.001755252,16.67,0.15,4
9.0,43.0,110.3317474873,2800.0,0.0018384948,16.67,0.15,4
9.0,76.0,160.0017738148,2800.0,0.002666163,16.67,0.15,4
10.0,75.0,49.0316943239,1300.0,0.0012259149,11.11,0.15,4
10.0,76.0,132.6737863776,1300.0,0.0033171764,11.11,0.15,4
11.0,12.0,62.5034064801,1300.0,0.0015627414,11.11,0.15,4
11.0,322.0,78.785632057,5250.0,0.0009849189,22.22,0.15,4
11.0,174.0,133.4429602942,2800.0,0.0022236046,16.67,0.15,4
11.0,15.0,309.7607361482,7000.0,0.0038723964,22.22,0.15,4
11.0,13.0,142.4537286225,7000.0,0.0017808497,22.22,0.15,4
11.0,336.0,124.6710813162,2800.0,0.0020774359,16.67,0.15,4
11.0,336.0,149.1871408977,1300.0,0.0037300515,11.11,0.15,4
11.0,409.0,68.078823873,5250.0,0.0008510704,22.22,0.15,4
12.0,409.0,46.7733793609,1300.0,0.0011694514,11.11,0.15,4
13.0,14.0,305.0463121908,2800.0,0.0050830886,16.67,0.15,4
13.0,181.0,112.5163631738,2800.0,0.0018748977,16.67,0.15,4
13.0,148.0,228.306032337,2800.0,0.0038043397,16.67,0.15,4
13.0,148.0,233.5466847527,1300.0,0.005839251,11.11,0.15,4
