0,346976.15747461567,6298408.35087749
1,347012.4643327084,6298408.293674042
2,346864.9252426574,6298374.097023969
3,346902.15212448564,6298210.239523259
4,346729.9379270241,6298336.257824296
5,346354.6840704039,6298245.991106644
6,345838.63645246124,6299041.257204747
7,345853.4036838454,6298913.586175509
8,345716.0864329107,6299032.862733182
9,347313.0425039911,6299451.954668188
10,347294.68231220613,6299377.40240334
11,345679.5909888422,6299304.569710376
12,345802.3461387899,6299311.398294555
13,345698.66298298666,6299158.455939519
14,345635.41929689376,6299151.999991339
15,345732.5905383381,6298895.520053898
16,345655.4623336147,6298885.454013233
17,345749.75918906194,6298767.7876097355
18,345809.42693676683,6298787.229431182
19,345950.27810469683,6298129.401512835
20,345955.28993047413,6298071.672748549
21,345833.09433711285,6298095.4444678305
22,345977.392821581,6297921.159155576
23,346128.73660381313,6298126.700004517
24,345849.2449668441,6298038.370416678
25,347762.84759717865,6298397.254680349
26,347660.82749447005,6298530.972091207
27,347891.22390136524,6298445.538742303
28,347851.98735803866,6298232.211153212
29,347888.9998559039,6298162.186530255
30,347526.5746540442,6298143.318573846
31,347062.67845836526,6298689.5232953895
32,347050.74299126747,6298774.438544914
33,347120.7014743552,6298691.949982767
34,347233.1271921204,6298968.147441359
35,347223.36321596435,6299119.454536956
36,347223.73953430564,6299080.79059563
37,347140.78141789226,6299101.406311844
38,347009.1909246419,6299083.086074518
39,346947.8590085254,6299073.363759788
40,346992.90480144706,6299208.393720465
41,346264.8877439819,6298846.849530468
42,346246.9973389997,6298969.524440106
43,346391.2880566278,6298864.421054555
44,346123.41155807837,6298828.858792765
45,346141.7724855619,6298702.420420315
46,345996.814244436,6298812.023704814
47,345981.38188119396,6298932.541374142
48,345868.6838830292,6298795.129207632
49,345884.9266749009,6298668.191514077
50,346714.8633357423,6299331.094805798
51,346668.96091270144,6299316.480197733
52,346726.2458923325,6299246.071262062
53,346754.9255642254,6299046.0713411085
54,346775.78666610265,6298916.854654177
55,346374.2760001193,6298988.685058266
56,346876.9827292898,6299063.279078294
57,346818.4344007791,6299055.130649747
58,346860.50929425855,6299189.149285452
59,346843.6862452423,6299316.522350211
60,346829.6931539107,6299369.173212315
61,346783.7617015111,6299317.069814735
62,346200.1996268352,6299336.172113903
63,346286.05611883383,6299340.5882357005
64,346192.0885520573,6299396.4801933095
65,346061.8987922018,6299341.401394128
66,346075.4954966586,6299197.717723047
67,346162.60047403385,6299333.93213792
68,345928.8845907501,6299333.203615514
69,345965.3807101356,6299058.972779908
70,345949.83733452257,6299181.751278747
71,346176.83354727994,6298959.7342639165
72,346231.0373753451,6299099.428371148
73,346300.847154312,6298597.221162792
74,346629.5167426639,6298638.380250002
75,346320.3011101045,6298470.300825152
76,346199.808240914,6298453.465434324
77,346085.2777169038,6298310.458478576
78,346147.71703211474,6298322.123027454
79,346064.71396674146,6298435.064907286
80,346039.58169072925,6298560.408171748
81,346170.1337298376,6298578.614631953
82,346014.15739344875,6298685.369617663
83,345915.69720443606,6298415.098360874
84,345798.6975663244,6298399.101106126
85,345899.6652162642,6298542.849150671
86,345779.066452834,6298527.371090689
87,345839.2575060413,6298534.321089106
88,345758.9651124887,6298664.684163436
89,345892.40112550656,6298603.59210027
90,346107.63496333756,6298950.069857767
91,346240.56373126653,6298212.77554455
92,345888.9697156547,6299175.567802545
93,345821.64963347174,6299168.726422724
94,345654.86252148915,6299012.369597223
95,348287.73919396376,6297918.673473484
96,348228.1329812386,6298141.944851014
97,348006.6367166565,6297827.970582211
98,348039.7302187312,6297681.253729313
99,348085.18513795943,6297855.160009236
100,347979.6164718631,6297941.442351716
101,347457.789415465,6298408.218939254
102,345900.2514386859,6297783.891966203
103,345783.7031363866,6297760.492207233
104,345876.7801319589,6297904.137196463
105,344045.27567316603,6297179.408977681
106,344040.4171677822,6297061.715272323
107,346098.5636356056,6297254.918791911
108,346172.5925074314,6297266.424407694
109,346106.189112564,6297222.730873505
110,344035.4580287497,6296950.841242598
111,344029.6988412845,6296818.713852633
112,345765.4599243977,6296852.515699447
113,345684.88447812514,6296853.371488411
114,345618.45636441663,6297642.046222838
115,345520.2801938235,6297617.062339752
116,345641.9520718599,6297512.307511644
117,345706.20792534464,6297671.059382138
118,345690.5700199177,6297244.03819488
119,345712.3545385691,6297118.886050999
120,345747.25524227833,6297258.675041232
121,345666.98488794686,6297374.7849058295
122,345558.902514932,6297346.748076707
123,345809.2044590218,6297304.956405393
124,345865.707416748,6297333.403912947
125,345824.5483413574,6297243.327545243
126,345776.0582521492,6297428.424366115
127,345793.13299357175,6297364.976454888
128,345720.58653614786,6297388.684918182
129,345904.66791046073,6297311.865016886
130,347117.7628742828,6297831.777521321
131,346914.0240565128,6297777.962741725
132,347078.10571947397,6298031.163453342
133,344462.1864237794,6296631.526556868
134,344604.5209959649,6296623.278342163
135,346384.8628637658,6297327.179304663
136,346610.8324954827,6297397.19759479
137,346396.94504330633,6297243.875068849
138,345351.3752975945,6296802.532845131
139,345491.93496116524,6296818.952451309
140,345933.26958521246,6297092.000265336
141,345913.24980240135,6297151.020252854
142,348165.7163336588,6298374.007519952
143,348129.5721487374,6298513.900959739
144,348118.6948907248,6298586.72749719
145,347991.9626874689,6299047.636860087
146,347873.32534765574,6299005.358198492
147,347983.6221895748,6299090.389824491
148,347974.47206827794,6299138.848046446
149,347856.81054622197,6299070.749824311
150,345249.5728974041,6297130.869039081
151,345250.6775152217,6297100.22978265
152,345317.3041096749,6297148.291988163
153,345276.6494478694,6297931.0617765505
154,345250.5854156261,6298158.380535774
