0.0,149.0,155.9425475554,2800.0,0.0025985228,16.67,0.15,4
0.0,148.0,160.8333384872,2800.0,0.0026800196,16.67,0.15,4
0.0,1.0,165.8917140313,2800.0,0.002764309,16.67,0.15,4
1.0,21.0,174.0966171314,2800.0,0.0029010301,16.67,0.15,4
1.0,4.0,194.9300679228,2800.0,0.0032481848,16.67,0.15,4
1.0,31.0,309.5638410776,2800.0,0.0051583657,16.67,0.15,4
1.0,36.0,544.9274974547,2800.0,0.0090803089,16.67,0.15,4
2.0,3.0,558.3090518862,2800.0,0.0093032902,16.67,0.15,4
2.0,4.0,186.9305787109,2800.0,0.0031148867,16.67,0.15,4
2.0,240.0,100.3672248996,2800.0,0.0016724526,16.67,0.15,4
3.0,5.0,122.0668455717,2800.0,0.0020340406,16.67,0.15,4
3.0,6.0,114.3562126673,2800.0,0.0019055558,16.67,0.15,4
3.0,293.0,189.2357776907,2800.0,0.003153299,16.67,0.15,4
4.0,31.0,227.5979640116,2800.0,0.0037925409,16.67,0.15,4
5.0,240.0,186.8339996753,2800.0,0.0031132773,16.67,0.15,4
5.0,116.0,125.1162348904,2800.0,0.0020848536,16.67,0.15,4
6.0,235.0,253.9392104787,2800.0,0.0042314739,16.67,0.15,4
6.0,82.0,376.2066931287,2800.0,0.0062688578,16.67,0.15,4
7.0,8.0,192.3693501639,2800.0,0.0032055147,16.67,0.15,4
7.0,9.0,90.4437406504,2800.0,0.0015070943,16.67,0.15,4
7.0,90.0,182.3941103068,2800.0,0.003039294,16.67,0.15,4
8.0,128.0,185.6670349958,2800.0,0.0030938318,16.67,0.15,4
8.0,278.0,270.1772039426,2800.0,0.004502053,16.67,0.15,4
8.0,277.0,381.4480322717,2800.0,0.006356196,16.67,0.15,4
8.0,10.0,196.1819994472,2800.0,0.0032690462,16.67,0.15,4
8.0,86.0,291.3007761791,2800.0,0.0048540421,16.67,0.15,4
9.0,18.0,185.5346737434,2800.0,0.0030916262,16.67,0.15,4
9.0,128.0,95.3981309428,1300.0,0.0023851918,11.11,0.15,4
10.0,11.0,215.7942557176,2800.0,0.0035958518,16.67,0.15,4
10.0,12.0,95.682212071,2800.0,0.0015943847,16.67,0.15,4
11.0,149.0,306.1413234168,2800.0,0.0051013351,16.67,0.15,4
11.0,12.0,108.5247020978,2800.0,0.0018083834,16.67,0.15,4
11.0,37.0,368.4804634124,2800.0,0.006140113,16.67,0.15,4
12.0,25.0,271.3494517703,2800.0,0.0045215865,16.67,0.15,4
13.0,14.0,116.1605024158,2800.0,0.0019356212,16.67,0.15,4
13.0,15.0,199.3457372865,2800.0,0.0033217646,16.67,0.15,4
13.0,127.0,102.4978177544,2800.0,0.0017079554,16.67,0.15,4
13.0,276.0,128.1031431736,2800.0,0.0021346255,16.67,0.15,4
14.0,17.0,107.4048918482,2800.0,0.0017897236,16.67,0.15,4
14.0,183.0,177.899294988,2800.0,0.0029643954,16.67,0.15,4
15.0,183.0,104.4950963887,2800.0,0.0017412367,16.67,0.15,4
15.0,295.0,90.4327765547,2800.0,0.0015069116,16.67,0.15,4
15.0,272.0,95.1723480874,2800.0,0.0015858886,16.67,0.15,4
15.0,18.0,190.8761384069,2800.0,0.0031806328,16.67,0.15,4
