0,314290.15938268113,5426267.645369254
1,314380.06820478756,5426393.4270791
2,314361.90985001443,5426253.33625868
3,313513.8922737653,5426215.822095981
4,313754.15379870153,5426107.736733027
5,313737.63979794516,5426241.581660619
6,314102.41384169686,5426003.213722055
7,314059.4735499019,5425892.408725301
8,313724.41630946205,5426535.971787652
9,313609.7712909895,5426358.367502898
10,313588.3749608975,5426565.618498625
11,313393.8899449713,5426642.573634812
12,313437.5253294596,5426789.656214535
13,313372.4035031075,5426585.527842496
14,313521.7790992659,5426397.316531312
15,313651.2787605995,5426771.009795939
16,313760.53215167054,5426300.7176694125
17,313409.61706633423,5426438.66584394
18,313842.6192911657,5426266.486291434
19,313950.21592874324,5426224.219343398
20,313907.3066327836,5426670.193497021
21,313787.62516136136,5426756.166504488
22,314080.9167781476,5426581.205156463
23,313753.10356172867,5426621.281234856
24,314074.88510918187,5428846.402556406
25,313920.8536849197,5428507.871670788
26,313846.4450350474,5428622.005367939
27,313644.5083095046,5428352.353044146
28,313516.9726605202,5428101.830712038
29,313524.8586321469,5427952.8604740705
30,313600.7441098362,5427282.572210691
31,313411.43185110384,5426974.35538362
32,313566.5625612183,5427488.181115511
33,313524.94915742707,5427786.947632463
34,313674.06799277314,5428438.421494875
35,313980.0069867049,5428780.305670195
36,313996.6641384468,5427844.205275901
37,314077.574221881,5428007.650501342
38,313968.5232066177,5427762.910963554
39,314136.0673715222,5427775.411659382
40,314368.4862015882,5428405.244962701
41,314245.8838540835,5428387.79323836
42,314159.65941321297,5429160.022094066
43,314214.07126103505,5428216.444626193
44,314323.7984261227,5426512.532956027
45,313844.24522350717,5427234.086722499
46,313877.78169503313,5427138.476333277
47,313894.7137886599,5427325.9296720065
48,313763.12421272224,5427555.8589749355
49,313763.6099217174,5427776.628714517
50,313839.8565514827,5427848.4161475785
51,313936.31017065997,5427915.714766315
52,313536.0064475108,5427061.599107744
53,313565.5019919813,5427151.679431314
54,313692.6286902934,5427880.9997677
55,313484.33534975525,5427233.185217203
56,313598.8263267227,5427093.646123565
57,313595.3863756225,5426892.385286154
58,314041.02309902065,5428300.3438012125
59,314062.8717013649,5428111.968655652
60,313862.6585049421,5428087.89969592
61,313887.4442680415,5428333.0322309155
62,313873.62443618174,5428704.192086476
63,313715.7020824204,5428532.85559581
64,314214.292525954,5429258.25102049
65,314103.29919465876,5429014.976166157
66,313994.10883525846,5428863.567976018
67,314071.8769171658,5428732.283266161
68,314175.4651671982,5428527.905192686
69,313834.90194842726,5427684.637504556
70,313895.0729536291,5427728.262398743
71,313896.61291583214,5427602.804775905
72,313943.9871337888,5427664.244072753
73,313987.814723844,5427570.948567869
74,313884.0920051722,5427517.227083999
75,313804.51332031307,5427320.843970524
76,313831.11072816234,5427386.99577602
77,313717.38312710065,5427432.043370435
78,313856.4170920644,5427452.858859106
79,313934.5466360926,5427420.813061202
80,313374.04754563083,5426785.804358252
81,313427.44297384657,5426480.641377784
82,313856.55835792434,5427030.798245298
83,313784.9794373392,5427057.85030055
84,313825.00063223834,5426926.452699512
85,313947.1085196289,5426998.35407785
86,313674.36044999014,5427636.61800303
87,313851.48208131455,5425969.947006697
88,313895.53195544484,5426083.173066576
89,314005.77590388386,5426072.714224741
90,314138.29047494975,5426094.181090842
91,314170.1941305063,5426171.771910427
92,314218.43439694575,5426292.414377334
93,313363.4109024918,5426262.614302399
94,314427.46045114804,5426471.441578534
95,313676.22372259374,5428117.190324766
96,313958.59547931404,5428650.894870399
97,313615.4785514956,5428117.777484658
98,313730.4275440766,5427202.636313193
99,313711.3237089891,5427309.768193517
100,313484.29835787334,5428199.359522268
101,314113.23354537255,5427665.574325043
102,314032.578798989,5427555.490275216
103,314413.6780846473,5428175.70039285
104,313954.1884077278,5427489.313758331
105,314039.52190222545,5426679.877388552
106,313968.4139100693,5426869.880511493
107,314275.56880977633,5426434.775753821
108,314023.1235877001,5426399.933256452
109,314210.3010163068,5427894.668694571
110,313707.2285151504,5426861.112389309
111,313852.3177262859,5426530.944713457
